Body 66 : 3894.502979	1699.550863	0.000000	|	1.263114	0.532496	0.000000
Body 67 : -6414.001411	25423.918103	0.000000	|	-2.568478	9.488208	0.000000
Body 68 : -103.871978	-4784.973212	0.000000	|	-0.033026	-2.027298	0.000000
Body 69 : 9795.239138	5105.346932	0.000000	|	3.105559	1.386608	0.000000
Body 70 : -13643.883751	103532.527994	0.000000	|	-4.763995	34.808229	0.000000
Body 71 : -1083.638459	-1308.054590	0.000000	|	-0.353802	-0.486096	0.000000
Body 72 : 11524.951474	3362.004509	0.000000	|	4.676373	1.209956	0.000000
Body 73 : -798.682828	-4617.190734	0.000000	|	-0.440929	-1.774944	0.000000
Body 74 : -661.023210	888.841051	0.000000	|	-0.353761	0.210411	0.000000
Body 75 : 68953.300789	31290.693056	0.000000	|	25.330917	11.310365	0.000000
Body 76 : 14573.839208	4004.083042	0.000000	|	4.726803	1.196880	0.000000
Body 77 : 300.027908	-4237.162898	0.000000	|	0.019302	-1.546598	0.000000
Body 78 : 16774.010538	4668.792831	0.000000	|	5.732230	1.504760	0.000000
Body 79 : 2730.501809	2241.765127	0.000000	|	0.894035	0.675163	0.000000
Body 80 : 3127.826974	-2794.421845	0.000000	|	1.015482	-0.916087	0.000000
Body 81 : 15533.017244	8723.455886	0.000000	|	5.198771	2.838100	0.000000
Body 82 : -33860.896593	-3854.787541	0.000000	|	-11.652581	-1.408523	0.000000
Body 83 : 102448.388371	27162.242638	0.000000	|	34.234819	8.921657	0.000000
Body 84 : 2959.429111	-1262.403561	0.000000	|	0.970711	-0.508017	0.000000
Body 85 : 4888.532192	-7143.614458	0.000000	|	1.472366	-2.602977	0.000000
Body 86 : 66211.635052	15013.535756	0.000000	|	29.731677	6.292949	0.000000
Body 87 : 1121.905053	-894.893154	0.000000	|	0.483250	-0.430188	0.000000
Body 88 : 1069.164108	-1031.689528	0.000000	|	0.260784	-0.292573	0.000000
Body 89 : 82.438649	2255.210697	0.000000	|	0.296035	0.884785	0.000000
Body 90 : -1932.424712	383.775891	0.000000	|	-1.113219	0.037332	0.000000
Body 91 : -1717.294744	-760.098619	0.000000	|	-0.505121	-0.473917	0.000000
Body 92 : 1449.462396	-44.702038	0.000000	|	0.250883	-0.375940	0.000000
Body 93 : 4775.963363	6595.041337	0.000000	|	1.359295	2.123168	0.000000
Body 94 : -19977.763752	-9688.540030	0.000000	|	-7.078689	-3.320837	0.000000
Body 95 : 2186.950731	-711.927973	0.000000	|	0.753815	-0.331319	0.000000
Body 96 : -3198.800313	4984.431108	0.000000	|	-1.062052	1.674829	0.000000
Body 97 : 1190.801068	-938.028798	0.000000	|	0.137556	-0.376886	0.000000
Body 98 : 3237.751682	732.578943	0.000000	|	1.147921	0.238746	0.000000
Body 99 : -1327.672323	-2765.075831	0.000000	|	-0.644906	-0.993747	0.000000
Body 100 : 50481.295815	-66087.123278	0.000000	|	16.970537	-22.435782	0.000000
Body 101 : 603.117850	2603.963779	0.000000	|	0.049099	0.537671	0.000000
Body 102 : 1336.003463	-600.258664	0.000000	|	0.287740	-0.338082	0.000000
Body 103 : 76144.808196	63001.939097	0.000000	|	27.494710	22.694255	0.000000
Body 104 : -245.169997	-1178.587864	0.000000	|	-0.722247	-0.752030	0.000000
Body 105 : 7105.056212	-6069.583562	0.000000	|	2.409411	-2.237063	0.000000
Body 106 : 37038.841456	18229.527129	0.000000	|	12.177110	6.056998	0.000000
Body 107 : -994.403756	9896.853769	0.000000	|	-0.467666	3.292713	0.000000
Body 108 : -801.079542	-639.005592	0.000000	|	-0.187153	0.097693	0.000000
Body 109 : 1770.154950	-2115.510186	0.000000	|	0.566033	-0.662263	0.000000
Body 110 : -644190.079674	1714192.339383	0.000000	|	-215.216581	572.042373	0.000000
Body 111 : 295.797707	2611.522621	0.000000	|	0.091200	0.796770	0.000000
Body 112 : 136.280391	2790.204673	0.000000	|	0.119685	0.933231	0.000000
Body 113 : 1380.998161	-659.389957	0.000000	|	0.259933	-0.632208	0.000000
Body 114 : 2427.049439	900.641555	0.000000	|	0.747030	0.163854	0.000000
Body 115 : 214.295902	45.062827	0.000000	|	0.270347	-0.141557	0.000000
Body 116 : -4568.447220	-3404.371561	0.000000	|	-1.572898	-1.358188	0.000000
Body 117 : 7551.669708	-2048.500935	0.000000	|	2.555087	-0.959858	0.000000
Body 118 : 8266.349173	2809.178920	0.000000	|	2.258975	0.811057	0.000000
Body 119 : -8771.546850	-2203.667588	0.000000	|	-3.044096	-0.933973	0.000000
Body 120 : -1472.768685	-2838.348952	0.000000	|	-0.749423	-1.146868	0.000000
Body 121 : 3739560.285591	-9938013.816235	0.000000	|	1248.228829	-3317.861560	0.000000
Body 122 : -4446.114378	3291.188699	0.000000	|	-1.687666	0.787658	0.000000
Body 123 : -18213.233607	-16259.392719	0.000000	|	-6.717690	-6.067589	0.000000
Body 124 : -5061.965003	6311.168841	0.000000	|	-2.218024	2.320720	0.000000
Body 125 : 4287.148881	-3060.325982	0.000000	|	1.349046	-1.310703	0.000000
Body 126 : 297.056976	605.896104	0.000000	|	-0.042995	0.128459	0.000000
Body 127 : 114.057787	-12275.082279	0.000000	|	-0.123231	-4.117959	0.000000
Body 128 : -18326.996261	10867.821881	0.000000	|	-6.465234	3.564041	0.000000
Body 129 : -8919.527124	-4205.626948	0.000000	|	-2.966999	-1.513956	0.000000
Body 130 : -15434.247142	-6248.404490	0.000000	|	-5.513434	-2.368491	0.000000
Body 131 : -4416.605133	-154.950743	0.000000	|	-1.610171	-0.351096	0.000000
Body 132 : 1301.349056	3003.461087	0.000000	|	0.413204	0.657443	0.000000
Body 133 : 9939.751851	-7426.098044	0.000000	|	3.169983	-2.577737	0.000000
Body 134 : -1595.714324	-32377.226374	0.000000	|	-0.736828	-12.474736	0.000000
Body 135 : 1377.288176	-172.884164	0.000000	|	0.520957	-0.140815	0.000000
Body 136 : 21089.416651	-19118.696880	0.000000	|	7.546532	-7.044616	0.000000
Body 137 : 1725.935290	-26663.073442	0.000000	|	0.524777	-11.581238	0.000000
Body 138 : -6183.916252	1475.274690	0.000000	|	-2.292642	0.491591	0.000000
Body 139 : -6210.584263	3398.900139	0.000000	|	-2.308464	1.014774	0.000000
Body 140 : 943.340023	2880.678405	0.000000	|	0.239201	0.667165	0.000000
Body 141 : -2204.427349	3944.964775	0.000000	|	-1.051055	1.329918	0.000000
Body 142 : 791.398873	-604.894450	0.000000	|	0.212129	-0.554449	0.000000
Body 143 : 614.315950	1713.940179	0.000000	|	-0.041394	0.185124	0.000000
Body 144 : -3134.835483	5883.062128	0.000000	|	-1.095649	1.970500	0.000000
Body 145 : 2213.828952	4350.981831	0.000000	|	0.524793	1.335134	0.000000
Body 146 : 1118.828600	3470.958417	0.000000	|	0.354600	1.126774	0.000000
